Profile Pic,Nums/Length Username,Full Name Words,Bio Length,External Url,Verified,Business,#Posts,#Followers,#Following,Last Post Recent,%Post Single Day,Index of Activity,Average of Likes,Fake
1,0,2,129,1,1,1,769,6842560,82,1,3,14.286,84136.93,0
1,0,2,99,1,0,0,35,90630,35,1,2.857,3.091,4588.429,0
1,0,2,99,1,0,1,8,87666,29,1,25,1.6,4502.5,0
1,0,1,105,1,0,1,170,1335,885,1,1,1.25,197.55,0
1,0,2,111,1,0,1,37,798,709,1,2.703,1.083,151.541,0
1,0,1,37,1,1,1,2772,16448666,1350,1,6,25,335989.16,0
1,0,5,139,1,1,0,2784,4252054,366,1,2,25,52734.13,0
1,0,2,145,1,0,0,637,137374,541,1,4,1.75,7498.44,0
1,0,2,0,0,0,1,20,656,958,1,5,0.25,114.55,0
1,0.077,2,40,0,0,1,115,3658,959,1,1,7.917,321.95,0
1,0,2,0,1,1,0,878,6962225,1152,1,2,9.091,154095.09,0
1,0,1,22,1,1,1,1882,103711,159,1,4,14.286,2566.61,0
1,0,2,10,0,0,1,43,648,457,1,4.651,0.8,92.395,0
1,0,4,94,1,1,0,813,608584,469,1,2,16.667,25478.3,0
1,0,2,24,0,1,0,1304,37401616,854,1,4,12.5,915985.76,0
1,0.167,2,116,0,0,0,103,314,265,1,6,1.25,33.65,0
1,0,1,67,0,0,1,70,9419,2191,1,1.429,5.417,1197.157,0
1,0,2,31,1,1,0,261,1824298,29,1,2,7.25,136747.77,0
1,0,2,35,0,0,1,334,3455,650,1,2,4.083,373.23,0
1,0,2,12,0,0,1,306,6762,1299,1,2,7.75,507.48,0
1,0,1,0,0,0,0,140,176,273,1,3,3.667,30.09,0
1,0,1,0,0,0,1,72,1760,401,1,1.389,1.833,369.764,0
1,0,2,52,1,0,0,4,1103,1226,1,25,0.8,273.5,0
1,0,2,42,0,0,0,27,739,934,1,3.704,2.083,89.741,0
1,0,2,123,0,0,1,47,191,68,0,6.383,0.5,34.66,0
1,0.105,2,15,0,0,0,11,1160,212,1,10,0.889,252.9,0
1,0,2,31,0,0,1,156,844,799,1,1,0.727,103.29,0
1,0,1,67,0,0,1,4,407,618,0,25,0,113.25,0
1,0,2,46,0,0,0,65,499,400,1,3.077,0.444,51.092,0
1,0,2,33,0,0,1,173,823,514,1,1,3.5,90.48,0
1,0,4,14,1,0,1,15,512,250,1,6.667,0.25,132.2,0
1,0,3,142,0,0,0,80,1058,352,1,1.25,1.5,119.45,0
1,0.2,2,138,1,0,0,198,1275,851,1,1,1.667,161.18,0
1,0,2,32,0,0,1,70,1034,995,1,1.429,1.545,184.514,0
1,0.105,2,2,0,0,1,103,1469,377,1,1,9.091,61.6,0
1,0,9,26,0,0,1,51,1211,353,1,1.961,2.583,118.745,0
1,0,2,19,0,0,0,3,755,711,1,33.333,0.222,145,0
1,0,2,30,0,0,1,41,379,538,1,4.878,0.727,35.439,0
1,0,2,0,0,0,0,6,309,331,1,16.667,0.222,78.167,0
1,0,3,0,0,0,0,553,983,781,1,2,3.167,89.95,0
1,0,2,132,0,0,1,92,858,414,1,2.174,4,63.402,0
1,0,2,0,0,0,0,14,1342,385,1,7.143,0.182,305.571,0
1,0,2,0,0,0,1,20,874,546,1,10,0.545,211.15,0
1,0,2,34,0,0,0,17,543,619,1,5.882,0.7,120.235,0
1,0,2,0,0,0,0,4,102,102,1,25,1,21.25,0
1,0.2,2,0,0,0,0,7,255,275,0,14.286,0.167,35.143,0
1,0,3,0,0,0,0,57,627,405,1,1.754,0.2,78.947,0
1,0.095,2,0,0,0,0,13,467,565,1,7.692,0.917,84.154,0
1,0,2,9,0,0,1,16,460,506,1,6.25,0.364,144.312,0
1,0.25,2,0,0,0,1,132,324,515,1,1,0.636,45.85,0
1,0.059,2,60,0,0,0,100,377,318,1,2,2.5,39.89,0
1,0,3,86,0,0,0,24,392,362,1,4.167,0.429,101.5,0
1,0,1,22,1,0,1,210,1302,2909,1,2,4.083,263.17,0
1,0,5,146,0,0,1,32,125,202,1,3.125,1.667,34.031,0
1,0,2,31,0,0,1,14,1051,854,1,7.143,0.833,173.071,0
1,0,2,98,0,0,0,24,290,239,1,16.667,2.667,42.375,0
1,0,2,34,0,0,0,17,254,237,1,11.765,0.333,28.059,0
1,0,2,13,0,0,1,19,2092,2129,1,15.789,1.6,115.842,0
1,0,2,0,0,0,0,21,674,853,1,4.762,4.2,134.857,0
1,0,2,10,0,0,0,106,1589,1909,1,2,4.917,224.23,0
1,0,2,15,0,0,0,35,981,457,1,2.857,1.917,138.543,0
1,0.182,2,15,0,0,1,16,458,1019,1,6.25,0.833,64.688,0
1,0,2,21,1,0,0,81,401,253,1,1.235,0.667,39.864,0
1,0,2,0,0,0,0,19,480,435,0,5.263,0,57.158,0
1,0,1,0,0,0,1,71,1183,308,1,2.817,0.333,117.014,0
1,0,3,0,0,0,0,136,235,407,1,5,1.455,20.11,0
1,0,1,91,0,0,1,69,572,619,1,4.348,0.333,49.957,0
1,0,3,41,0,0,0,3,65,134,1,33.333,0.5,13,0
1,0,2,0,0,0,1,12,5626,566,1,8.333,0.8,1491.25,0
1,0,2,46,0,0,0,128,744,346,1,3,0.375,31.26,0
1,0,2,0,0,0,0,10,252,393,0,10,0,69.7,0
1,0,1,122,0,0,1,8,565,495,1,12.5,0.875,122.125,0
1,0,1,45,0,0,0,38,375,387,1,5.263,0.25,43.211,0
1,0,2,19,0,0,0,56,574,776,1,1.786,0.333,70.732,0
1,0,1,48,0,0,1,22,965,667,1,4.545,1.545,188.091,0
1,0,3,48,1,0,0,316,3211,1022,1,2,7.333,122.22,0
1,0,2,39,1,0,1,1566,59336,802,1,2,14.286,4192.98,0
1,0,2,11,0,0,1,10,328,539,1,10,0.833,90.3,0
1,0,1,6,0,0,0,12,2796,818,1,8.333,0.818,494.167,0
1,0,2,22,1,0,0,31,1217,1185,1,3.226,1.917,215.419,0
1,0,4,22,1,0,0,9,547,503,0,11.111,0.143,142.222,0
1,0,1,21,1,0,0,15,1386,1594,1,6.667,1.273,341.2,0
1,0,1,5,0,0,0,64,905,677,1,3.125,0.5,99.156,0
1,0,1,13,0,0,1,192,1489,971,1,1,1.5,293.69,0
1,0.2,1,18,1,0,0,25,735,707,1,8,1.5,84.64,0
1,0,3,56,1,0,0,68,1197,923,1,2.941,4.167,85.279,0
1,0.222,5,53,0,0,1,517,85011,41,1,3,50,5238.52,0
1,0.143,0,3,0,0,0,2,350,308,1,50,1,124,0
1,0,1,5,0,0,0,11,1933,517,1,9.091,1,302.909,0
1,0,3,101,0,0,1,124,1461,916,1,1,1.091,304.15,0
1,0,2,29,0,0,1,193,2002,466,1,2,5.333,305.98,0
1,0,2,135,0,0,0,31,176,490,1,9.677,1.3,31.645,0
1,0,2,8,0,0,1,52,616,576,1,5.769,0.375,55.577,0
1,0,4,81,0,0,1,24,873,471,1,4.167,0.429,248.292,0
1,0,2,145,1,0,1,2784,347345,4,1,4,50,29774.83,0
1,0,1,125,1,0,1,15,291,11,1,6.667,0.583,23.933,0
1,0,3,20,0,0,1,31,1243,866,1,3.226,0.727,244.645,0
1,0,2,34,0,0,0,2,227,241,1,50,0.667,95,0
1,0,1,67,0,0,1,4,408,407,0,25,0,41,0
1,0,2,110,0,0,0,74,975,933,1,1.351,1.333,141.689,0
1,0,1,133,0,0,0,26,538,938,1,3.846,1.4,88.038,0
1,0,2,1,0,0,1,51,526,82,1,1.961,0.2,51.098,0
1,0,2,0,0,0,0,28,522,354,1,3.571,0.25,124.179,0
1,0.222,2,0,0,0,0,43,1034,1356,0,4.651,0.333,83.395,0
1,0.077,2,146,0,0,1,2098,59370,575,1,2,12.5,2112.65,0
1,0,2,59,0,0,1,10,823,400,1,10,0.714,238.1,0
1,0,2,149,0,0,0,66,539,840,1,3.03,0.917,38.682,0
1,0,1,0,0,0,0,187,313,444,1,2,2.417,41.28,0
1,0,2,0,0,0,0,71,762,539,0,2.817,0.417,43.704,0
1,0,2,0,0,0,0,22,868,500,1,4.545,0.364,152.545,0
1,0,2,0,1,0,0,28,529,417,1,3.571,0.364,84.179,0
1,0,1,64,0,0,0,181,1192,767,1,2,1,119.42,0
1,0.125,2,62,0,0,0,28,417,311,1,3.571,0.909,98.893,0
1,0,0,0,0,0,0,83,586,576,1,1.205,1.167,102.952,0
1,0,2,150,0,0,0,17,233,204,1,5.882,2.125,47.353,0
1,0.25,2,6,0,0,0,58,727,464,1,1.724,0.333,70.707,0
1,0,2,13,0,0,0,15,395,630,1,6.667,0.9,76.8,0
1,0,2,78,0,0,0,340,419,1229,1,3,2.583,41.91,0
1,0.286,2,102,0,0,1,153,427,736,1,1,1.167,68.01,0
1,0,2,0,0,0,0,5,255,302,1,20,0.2,74.2,0
